pm2.5,pm10,temperature,humidity,date,time,building
60,104.9,19.29617762,53.70412757,2022-10-24,10:00:00,Invent
60,105.1,19.266804,53.6614023,2022-10-25,10:00:00,Invent
59.8,104.7,19.28015564,53.48744945,2022-10-26,10:00:00,Invent
59.5,104.6,19.266804,53.29976349,2022-10-27,10:00:00,Invent
59.6,105.4,19.28015564,53.1685359,2022-10-28,10:00:00,Invent
59.8,104.4,19.28015564,53.07545586,2022-10-29,10:00:00,Invent
59.7,105.4,19.29617762,52.90302892,2022-10-30,10:00:00,Invent
60.1,105.8,19.28015564,52.79774166,2022-10-31,10:00:00,Invent
60.2,104.8,19.28015564,52.74586099,2022-11-01,10:00:00,Invent
60.2,105.3,19.30952926,52.63599603,2022-11-02,10:00:00,Invent
60.3,104.5,19.266804,52.54901961,2022-11-03,10:00:00,Invent
60.5,105.3,19.29617762,52.50019074,2022-11-04,10:00:00,Invent
60.4,102,19.30952926,52.38879988,2022-11-05,10:00:00,Invent
60.1,100.7,19.28015564,52.36591135,2022-11-06,10:00:00,Invent
60.2,99.7,19.29617762,52.3353933,2022-11-07,10:00:00,Invent
60.1,98,19.30952926,52.42084382,2022-11-08,10:00:00,Invent
60.1,97.3,19.29617762,52.4711986,2022-11-09,10:00:00,Invent
60.1,97.1,19.29617762,52.50019074,2022-11-10,10:00:00,Invent
60.1,97.8,19.30952926,52.56427863,2022-11-11,10:00:00,Invent
60.1,99.3,19.29617762,52.63294423,2022-11-12,10:00:00,Invent
60.3,99.4,19.30952926,52.63599603,2022-11-13,10:00:00,Invent
60.2,98.9,19.30952926,52.72907607,2022-11-14,10:00:00,Invent
60.5,99,19.30952926,52.84199283,2022-11-15,10:00:00,Invent
60.7,99.9,19.33623255,52.91676204,2022-11-16,10:00:00,Invent
61,100.3,19.30952926,52.95338369,2022-11-17,10:00:00,Invent
61,100.7,19.29617762,53.00679026,2022-11-18,10:00:00,Invent
61.2,101.6,19.30952926,53.0983444,2022-11-19,10:00:00,Invent
61.3,101.8,19.3228809,53.1731136,2022-11-20,10:00:00,Invent
61.2,100.2,19.3228809,53.24635691,2022-11-21,10:00:00,Invent
61.4,99.2,19.3228809,53.31807431,2022-11-22,10:00:00,Invent
61.5,99.6,19.3228809,53.36842908,2022-11-23,10:00:00,Invent
61.8,99.8,19.33623255,53.41115435,2022-11-24,10:00:00,Invent
61.9,99.6,19.30952926,53.47981994,2022-11-25,10:00:00,Invent
62,99.1,19.30952926,53.52407111,2022-11-26,10:00:00,Invent
62,98.7,19.3228809,53.51186389,2022-11-27,10:00:00,Invent
61.9,99.8,19.3228809,53.49355306,2022-11-28,10:00:00,Invent
61.6,98.8,19.30952926,53.47981994,2022-11-29,10:00:00,Invent
61.1,99,19.33623255,53.49355306,2022-11-30,10:00:00,Invent
60.7,99,19.33623255,53.4523537,2022-12-01,10:00:00,Invent
60.6,98.5,19.30952926,53.45998322,2022-12-02,10:00:00,Invent
60.8,99.7,19.30952926,53.42946517,2022-12-03,10:00:00,Invent
60.1,97.9,19.33623255,53.46456092,2022-12-04,10:00:00,Invent
60,96.7,19.3228809,53.49355306,2022-12-05,10:00:00,Invent
60.1,95.5,19.33623255,53.44167239,2022-12-06,10:00:00,Invent
60.2,95.9,19.33623255,53.42336156,2022-12-07,10:00:00,Invent
60.2,96.4,19.33623255,53.41115435,2022-12-08,10:00:00,Invent
60.2,98.4,19.33623255,53.40199893,2022-12-09,10:00:00,Invent
60,98.9,19.33623255,53.40199893,2022-12-10,10:00:00,Invent
59.9,97,19.29617762,53.42793927,2022-12-11,10:00:00,Invent
59.9,96.5,19.3228809,53.42946517,2022-12-12,10:00:00,Invent
59.7,96.8,19.33623255,53.43251698,2022-12-13,10:00:00,Invent
59.7,97.2,19.30952926,53.42946517,2022-12-14,10:00:00,Invent
59.2,97,19.30952926,53.43862058,2022-12-15,10:00:00,Invent
59.1,97.1,19.3228809,53.40047303,2022-12-16,10:00:00,Invent
58.8,96.8,19.33623255,53.33791104,2022-12-17,10:00:00,Invent
58.6,95.6,19.3228809,53.32722972,2022-12-18,10:00:00,Invent
58.6,94.8,19.3228809,53.19447623,2022-12-19,10:00:00,Invent
58.4,93.9,19.33623255,53.15480278,2022-12-20,10:00:00,Invent
58.4,93.9,19.3228809,53.04951553,2022-12-21,10:00:00,Invent
58.3,94.3,19.33623255,53.04036011,2022-12-22,10:00:00,Invent
58.2,93.6,19.33623255,53.09071489,2022-12-23,10:00:00,Invent
58.2,93.8,19.3228809,53.0998703,2022-12-24,10:00:00,Invent
58.3,94.7,19.30952926,53.15938048,2022-12-25,10:00:00,Invent
58.5,95.5,19.3228809,53.24635691,2022-12-26,10:00:00,Invent
58.4,94.7,19.35225452,53.29976349,2022-12-27,10:00:00,Invent
58.3,92.7,19.33623255,53.36995499,2022-12-28,10:00:00,Invent
58.4,93.1,19.35225452,53.40199893,2022-12-29,10:00:00,Invent
58.8,92.8,19.35225452,53.48439765,2022-12-30,10:00:00,Invent
59,93.2,19.33623255,53.57595178,2022-12-31,10:00:00,Invent
59.2,94.6,19.35225452,53.64003967,2023-01-01,10:00:00,Invent
59,93.1,19.3228809,53.68886854,2023-01-02,10:00:00,Invent
59.6,93.8,19.35225452,53.80483711,2023-01-03,10:00:00,Invent
59.8,94,19.33623255,53.85519188,2023-01-04,10:00:00,Invent
59.8,95.2,19.33623255,53.99710079,2023-01-05,10:00:00,Invent
60,95.1,19.3228809,54.10086213,2023-01-06,10:00:00,Invent
59.9,95.4,19.35225452,54.18783856,2023-01-07,10:00:00,Invent
59.9,93.2,19.33623255,54.27634089,2023-01-08,10:00:00,Invent
60,92.4,19.30952926,54.36636912,2023-01-09,10:00:00,Invent
60,92.3,19.33623255,54.39993896,2023-01-10,10:00:00,Invent
60.2,91.7,19.3228809,54.45944915,2023-01-11,10:00:00,Invent
60.3,91.7,19.33623255,54.47318227,2023-01-12,10:00:00,Invent
60.4,91.1,19.35225452,54.51743343,2023-01-13,10:00:00,Invent
60.6,90.6,19.30952926,54.51895933,2023-01-14,10:00:00,Invent
60.7,90.4,19.35225452,54.48538949,2023-01-15,10:00:00,Invent
61.1,90.6,19.33623255,54.45029374,2023-01-16,10:00:00,Invent
61,91.4,19.33623255,54.38010224,2023-01-17,10:00:00,Invent
60.8,91.2,19.35225452,54.33127337,2023-01-18,10:00:00,Invent
60.9,91.7,19.33623255,54.26718547,2023-01-19,10:00:00,Invent
61.1,92.4,19.3228809,54.17105364,2023-01-20,10:00:00,Invent
61.1,93.8,19.33623255,54.10086213,2023-01-21,10:00:00,Invent
61.2,94.6,19.33623255,54.13290608,2023-01-22,10:00:00,Invent
60.8,94.5,19.33623255,54.07034409,2023-01-23,10:00:00,Invent
60.6,93.6,19.35225452,54.05203326,2023-01-24,10:00:00,Invent
60.5,92.2,19.30952926,54.01541161,2023-01-25,10:00:00,Invent
60.4,92.1,19.35225452,54.00015259,2023-01-26,10:00:00,Invent
60.6,92.3,19.35225452,53.96963455,2023-01-27,10:00:00,Invent
60.7,92,19.36560616,53.95132372,2023-01-28,10:00:00,Invent
60.4,91.8,19.35225452,53.94979782,2023-01-29,10:00:00,Invent
60.4,91.5,19.35225452,54.03219654,2023-01-30,10:00:00,Invent
60.3,90.8,19.33623255,54.05050736,2023-01-31,10:00:00,Invent
60.5,91.4,19.33623255,54.12375067,2023-02-01,10:00:00,Invent
60.2,91,19.33623255,54.19394217,2023-02-02,10:00:00,Invent
60.3,93.4,19.35225452,54.2885481,2023-02-03,10:00:00,Invent
60.3,95,19.33623255,54.32974746,2023-02-04,10:00:00,Invent
59.9,94.7,19.33623255,54.41214618,2023-02-05,10:00:00,Invent
59.7,94.6,19.3228809,54.50370031,2023-02-06,10:00:00,Invent
59.8,95.6,19.36560616,54.61966888,2023-02-07,10:00:00,Invent
59.7,96.2,19.3228809,54.72800793,2023-02-08,10:00:00,Invent
59.7,96.6,19.33623255,54.83329519,2023-02-09,10:00:00,Invent
59.6,96.4,19.36560616,54.85770962,2023-02-10,10:00:00,Invent
59.7,96.7,19.36560616,54.86686503,2023-02-11,10:00:00,Invent
59.5,97.1,19.35225452,54.74174105,2023-02-12,10:00:00,Invent
59.3,99.1,19.35225452,54.54642557,2023-02-13,10:00:00,Invent
59,98.9,19.33623255,54.33890288,2023-02-14,10:00:00,Invent
58.8,98.7,19.35225452,54.16647593,2023-02-15,10:00:00,Invent
59.2,99.5,19.33623255,53.99710079,2023-02-16,10:00:00,Invent
59.4,100.3,19.35225452,53.82619974,2023-02-17,10:00:00,Invent
59.5,100.8,19.35225452,53.69039445,2023-02-18,10:00:00,Invent
59.4,100.9,19.35225452,53.57900359,2023-02-19,10:00:00,Invent
59.6,101.5,19.33623255,53.49355306,2023-02-20,10:00:00,Invent
59.9,100.6,19.35225452,53.36385138,2023-02-21,10:00:00,Invent
60.4,101.1,19.33623255,53.26771954,2023-02-22,10:00:00,Invent
60.3,101.1,19.35225452,53.19600214,2023-02-23,10:00:00,Invent
60.6,101.9,19.36560616,53.11665522,2023-02-24,10:00:00,Invent
60.7,102.9,19.35225452,53.05409323,2023-02-25,10:00:00,Invent
60.9,103.8,19.33623255,53.02052338,2023-02-26,10:00:00,Invent
61.3,104.6,19.36560616,52.9610132,2023-02-27,10:00:00,Invent
61.4,106.2,19.35225452,52.94880598,2023-02-28,10:00:00,Invent
61.6,107.7,19.3228809,52.98847944,2023-03-01,10:00:00,Invent
61.4,106.7,19.33623255,53.02052338,2023-03-02,10:00:00,Invent
61.3,106.3,19.36560616,53.16700999,2023-03-03,10:00:00,Invent
61.3,107.7,19.35225452,53.33180743,2023-03-04,10:00:00,Invent
60.9,104.9,19.33623255,53.52559701,2023-03-05,10:00:00,Invent
60.8,102.1,19.35225452,53.64919509,2023-03-06,10:00:00,Invent
61.2,102.4,19.33623255,53.82314794,2023-03-07,10:00:00,Invent
61.4,102.4,19.33623255,53.96810864,2023-03-08,10:00:00,Invent
61.3,102.1,19.35225452,54.11459525,2023-03-09,10:00:00,Invent
61.6,102.2,19.37895781,54.20157168,2023-03-10,10:00:00,Invent
61.6,102,19.37895781,54.27176318,2023-03-11,10:00:00,Invent
61.7,102.1,19.36560616,54.31143664,2023-03-12,10:00:00,Invent
61.8,103,19.35225452,54.27939269,2023-03-13,10:00:00,Invent
62,102.2,19.33623255,54.26718547,2023-03-14,10:00:00,Invent
62.5,101,19.36560616,54.26108186,2023-03-15,10:00:00,Invent
62.9,100.9,19.36560616,54.17868315,2023-03-16,10:00:00,Invent
63.2,101.2,19.33623255,54.18478676,2023-03-17,10:00:00,Invent
63.2,99.6,19.35225452,54.16647593,2023-03-18,10:00:00,Invent
63.7,100,19.35225452,54.08407721,2023-03-19,10:00:00,Invent
63.7,99.2,19.36560616,54.04287785,2023-03-20,10:00:00,Invent
63.6,100.1,19.36560616,54.00167849,2023-03-21,10:00:00,Invent
63.9,99.2,19.37895781,53.93148699,2023-03-22,10:00:00,Invent
63.8,100.3,19.36560616,53.91927977,2023-03-23,10:00:00,Invent
63.4,99.6,19.35225452,53.83535515,2023-03-24,10:00:00,Invent
63.5,99.4,19.35225452,53.79415579,2023-03-25,10:00:00,Invent
63.6,99.7,19.35225452,53.77584497,2023-03-26,10:00:00,Invent
64,100.5,19.36560616,53.7254902,2023-03-27,10:00:00,Invent
63.7,99.8,19.36560616,53.73617151,2023-03-28,10:00:00,Invent
63.3,100.1,19.35225452,53.64003967,2023-03-29,10:00:00,Invent
63.2,99.4,19.35225452,53.62020294,2023-03-30,10:00:00,Invent
62.9,98.4,19.36560616,53.65224689,2023-03-31,10:00:00,Invent
63,100.4,19.36560616,53.61104753,2023-04-01,10:00:00,Invent
63,101.9,19.39230945,53.63546197,2023-04-02,10:00:00,Invent
63.1,100.7,19.37895781,53.63393606,2023-04-03,10:00:00,Invent
63.2,100.8,19.37895781,53.62172885,2023-04-04,10:00:00,Invent
63.3,101.8,19.37895781,53.58052949,2023-04-05,10:00:00,Invent
63.2,102.2,19.37895781,53.57137407,2023-04-06,10:00:00,Invent
63.1,101.7,19.35225452,53.55764096,2023-04-07,10:00:00,Invent
63.2,102.1,19.36560616,53.53933013,2023-04-08,10:00:00,Invent
63,101.8,19.39230945,53.48897536,2023-04-09,10:00:00,Invent
63,102.2,19.37895781,53.37453269,2023-04-10,10:00:00,Invent
63.1,102.7,19.36560616,53.35469596,2023-04-11,10:00:00,Invent
62.6,102.2,19.37895781,53.28297856,2023-04-12,10:00:00,Invent
62.5,102.6,19.39230945,53.22346838,2023-04-13,10:00:00,Invent
62,102.8,19.36560616,53.16700999,2023-04-14,10:00:00,Invent
61.6,101.6,19.36560616,53.07698177,2023-04-15,10:00:00,Invent
61,100.4,19.39230945,53.02662699,2023-04-16,10:00:00,Invent
61,101.3,19.37895781,52.93354696,2023-04-17,10:00:00,Invent
60.6,100.9,19.37895781,52.84199283,2023-04-18,10:00:00,Invent
60.4,100.9,19.37895781,52.87098497,2023-04-19,10:00:00,Invent
60.5,99.8,19.39230945,52.84199283,2023-04-20,10:00:00,Invent
60.1,100,19.39230945,52.78858625,2023-04-21,10:00:00,Invent
59.9,99.2,19.39230945,52.75959411,2023-04-22,10:00:00,Invent
59.9,99,19.37895781,52.73823148,2023-04-23,10:00:00,Invent
60.1,100.4,19.36560616,52.78706035,2023-04-24,10:00:00,Invent
59.6,99.2,19.37895781,52.74738689,2023-04-25,10:00:00,Invent
58.9,98.3,19.36560616,52.71381704,2023-04-26,10:00:00,Invent
58.9,99,19.37895781,52.69703212,2023-04-27,10:00:00,Invent
59,98.2,19.40833143,52.71076524,2023-04-28,10:00:00,Invent
59.1,97.4,19.37895781,52.72755016,2023-04-29,10:00:00,Invent
59.2,99.9,19.37895781,52.78858625,2023-04-30,10:00:00,Invent
59.2,98.1,19.40833143,52.78248264,2023-05-01,10:00:00,Invent
59.3,96.6,19.42168307,52.80537118,2023-05-02,10:00:00,Invent
59.2,97.3,19.40833143,52.84351873,2023-05-03,10:00:00,Invent
59.3,97.5,19.39230945,52.90608072,2023-05-04,10:00:00,Invent
59.2,97.5,19.37895781,52.98390173,2023-05-05,10:00:00,Invent
59.4,97.5,19.37895781,53.06630045,2023-05-06,10:00:00,Invent
59.3,97.2,19.40833143,53.08155947,2023-05-07,10:00:00,Invent
59.4,98.2,19.37895781,53.15938048,2023-05-08,10:00:00,Invent
59.2,98.1,19.42168307,53.22652018,2023-05-09,10:00:00,Invent
59.2,97.8,19.39230945,53.27382315,2023-05-10,10:00:00,Invent
59.1,98.7,19.42168307,53.36079957,2023-05-11,10:00:00,Invent
59.5,97.4,19.40833143,53.49202716,2023-05-12,10:00:00,Invent
60,99,19.40833143,53.52407111,2023-05-13,10:00:00,Invent
60.3,98.5,19.42168307,53.59731441,2023-05-14,10:00:00,Invent
60.5,99.4,19.43503471,53.67055772,2023-05-15,10:00:00,Invent
60.7,100.5,19.42168307,53.69039445,2023-05-16,10:00:00,Invent
60.8,101.2,19.40833143,53.67971313,2023-05-17,10:00:00,Invent
60.8,100.9,19.40833143,53.70870527,2023-05-18,10:00:00,Invent
60.9,101.8,19.43503471,53.75448234,2023-05-19,10:00:00,Invent
61,102,19.42168307,53.76211185,2023-05-20,10:00:00,Invent
61.7,103,19.42168307,53.83535515,2023-05-21,10:00:00,Invent
62,103.4,19.42168307,53.82314794,2023-05-22,10:00:00,Invent
62.1,103.8,19.40833143,53.79110399,2023-05-23,10:00:00,Invent
62.2,104,19.42168307,53.75295644,2023-05-24,10:00:00,Invent
62.7,104.4,19.44838636,53.7254902,2023-05-25,10:00:00,Invent
63.3,104.9,19.40833143,53.67971313,2023-05-26,10:00:00,Invent
63.5,104.4,19.44838636,53.65224689,2023-05-27,10:00:00,Invent
63.6,104.6,19.42168307,53.66750591,2023-05-28,10:00:00,Invent
63.7,104.5,19.43503471,53.71328298,2023-05-29,10:00:00,Invent
64.3,102,19.44838636,53.71633478,2023-05-30,10:00:00,Invent
64.5,102.4,19.42168307,53.77126726,2023-05-31,10:00:00,Invent
64.5,102.3,19.43503471,53.76363775,2023-06-01,10:00:00,Invent
64.8,102.1,19.40833143,53.8643473,2023-06-02,10:00:00,Invent
64.7,103.9,19.44838636,53.89028763,2023-06-03,10:00:00,Invent
64.8,104.7,19.44838636,53.87808042,2023-06-04,10:00:00,Invent
64.6,104.3,19.44838636,53.93148699,2023-06-05,10:00:00,Invent
64.7,105.1,19.43503471,53.8673991,2023-06-06,10:00:00,Invent
64.5,103.9,19.43503471,53.89944305,2023-06-07,10:00:00,Invent
64.7,104.4,19.44838636,53.91012436,2023-06-08,10:00:00,Invent
64.7,104.5,19.44838636,53.85976959,2023-06-09,10:00:00,Invent
64.4,103.3,19.43503471,53.88723583,2023-06-10,10:00:00,Invent
64.1,104.7,19.46440833,53.91317617,2023-06-11,10:00:00,Invent
63.6,103.6,19.47775998,53.85061418,2023-06-12,10:00:00,Invent
63.4,103.7,19.43503471,53.87655451,2023-06-13,10:00:00,Invent
63.6,103.8,19.46440833,53.83993286,2023-06-14,10:00:00,Invent
63.4,103.3,19.44838636,53.87808042,2023-06-15,10:00:00,Invent
63.1,102.9,19.44838636,53.78652628,2023-06-16,10:00:00,Invent
63.1,103.6,19.44838636,53.63088426,2023-06-17,10:00:00,Invent
62.9,102.7,19.46440833,53.47066453,2023-06-18,10:00:00,Invent
62.8,103.3,19.47775998,53.30586709,2023-06-19,10:00:00,Invent
62,100.9,19.44838636,53.12733654,2023-06-20,10:00:00,Invent
61.8,100,19.44838636,53.07545586,2023-06-21,10:00:00,Invent
61.8,100.4,19.46440833,53.02662699,2023-06-22,10:00:00,Invent
61.3,99.1,19.44838636,52.9625391,2023-06-23,10:00:00,Invent
61,99.1,19.47775998,52.97627222,2023-06-24,10:00:00,Invent
60.5,98.2,19.46440833,52.92439155,2023-06-25,10:00:00,Invent
60.4,98.3,19.47775998,52.93507286,2023-06-26,10:00:00,Invent
60.4,98.4,19.47775998,52.91523613,2023-06-27,10:00:00,Invent
60.4,98.9,19.49111162,52.89692531,2023-06-28,10:00:00,Invent
59.8,99.6,19.49111162,52.90608072,2023-06-29,10:00:00,Invent
59.5,99,19.49111162,52.91676204,2023-06-30,10:00:00,Invent
59.2,99.8,19.49111162,52.91676204,2023-07-01,10:00:00,Invent
58.9,99.5,19.49111162,52.87403677,2023-07-02,10:00:00,Invent
58.7,97.3,19.47775998,52.8206302,2023-07-03,10:00:00,Invent
58.6,96.5,19.49111162,52.80231937,2023-07-04,10:00:00,Invent
58.6,96.3,19.52048524,52.78706035,2023-07-05,10:00:00,Invent
58.7,97.5,19.47775998,52.79163806,2023-07-06,10:00:00,Invent
58.7,97.6,19.49111162,52.77027543,2023-07-07,10:00:00,Invent
58.7,96.7,19.49111162,52.823682,2023-07-08,10:00:00,Invent
58.8,96.1,19.50713359,52.81605249,2023-07-09,10:00:00,Invent
59,95.7,19.49111162,52.80231937,2023-07-10,10:00:00,Invent
59.3,95.4,19.50713359,52.78400855,2023-07-11,10:00:00,Invent
59.3,94.9,19.52048524,52.83741512,2023-07-12,10:00:00,Invent
59.3,94.5,19.50713359,52.84657053,2023-07-13,10:00:00,Invent
59,94.3,19.49111162,52.86488136,2023-07-14,10:00:00,Invent
59.1,94.3,19.50713359,52.83436332,2023-07-15,10:00:00,Invent
59.2,93.3,19.53383688,52.82825971,2023-07-16,10:00:00,Invent
59,94.6,19.50713359,52.79316396,2023-07-17,10:00:00,Invent
59.1,94.8,19.50713359,52.79316396,2023-07-18,10:00:00,Invent
59,94.3,19.52048524,52.82825971,2023-07-19,10:00:00,Invent
59,95.2,19.52048524,52.83741512,2023-07-20,10:00:00,Invent
58.9,95.3,19.53383688,52.88014038,2023-07-21,10:00:00,Invent
58.5,94.2,19.50713359,52.94880598,2023-07-22,10:00:00,Invent
58.6,94.4,19.52048524,53.0342565,2023-07-23,10:00:00,Invent
58.8,94.5,19.52048524,53.104448,2023-07-24,10:00:00,Invent
59.2,94.7,19.54718853,53.10902571,2023-07-25,10:00:00,Invent
59.2,94.6,19.52048524,53.15480278,2023-07-26,10:00:00,Invent
59.2,94,19.54718853,53.20363165,2023-07-27,10:00:00,Invent
59.3,94.2,19.52048524,53.20820935,2023-07-28,10:00:00,Invent
59.7,93.5,19.54718853,53.2417792,2023-07-29,10:00:00,Invent
60,93.5,19.52048524,53.28145266,2023-07-30,10:00:00,Invent
60.1,92.5,19.53383688,53.33333333,2023-07-31,10:00:00,Invent
60.3,93,19.53383688,53.39589532,2023-08-01,10:00:00,Invent
60.3,93.1,19.52048524,53.4462501,2023-08-02,10:00:00,Invent
60.2,92.8,19.53383688,53.61104753,2023-08-03,10:00:00,Invent
60.3,93.1,19.53383688,53.66292821,2023-08-04,10:00:00,Invent
60.4,92.9,19.53383688,53.76668956,2023-08-05,10:00:00,Invent
60.3,91.9,19.52048524,53.81704433,2023-08-06,10:00:00,Invent
60.2,92.9,19.54718853,53.93301289,2023-08-07,10:00:00,Invent
60.1,94,19.54718853,53.89181353,2023-08-08,10:00:00,Invent
59.6,93.6,19.54718853,53.95437552,2023-08-09,10:00:00,Invent
59.4,92.6,19.53383688,53.95132372,2023-08-10,10:00:00,Invent
59.1,92.7,19.54718853,53.96353094,2023-08-11,10:00:00,Invent
59,92.6,19.54718853,53.98336767,2023-08-12,10:00:00,Invent
58.9,92.3,19.54718853,53.99557488,2023-08-13,10:00:00,Invent
59,92.1,19.54718853,54.01541161,2023-08-14,10:00:00,Invent
58.9,91.9,19.54718853,53.99557488,2023-08-15,10:00:00,Invent
59,90.6,19.5632105,53.96505684,2023-08-16,10:00:00,Invent
58.9,91.1,19.57656214,53.96810864,2023-08-17,10:00:00,Invent
58.8,91.3,19.54718853,53.90402075,2023-08-18,10:00:00,Invent
59.1,90.5,19.54718853,53.85061418,2023-08-19,10:00:00,Invent
59.3,90.6,19.57656214,53.74990463,2023-08-20,10:00:00,Invent
59.5,91.8,19.5632105,53.70870527,2023-08-21,10:00:00,Invent
59.4,91.1,19.5632105,53.58358129,2023-08-22,10:00:00,Invent
59.2,90.3,19.5632105,53.48287175,2023-08-23,10:00:00,Invent
59.1,90.8,19.5632105,53.42030976,2023-08-24,10:00:00,Invent
58.9,90.3,19.57656214,53.32875563,2023-08-25,10:00:00,Invent
58.8,91.9,19.58991379,53.20820935,2023-08-26,10:00:00,Invent
58.6,91.3,19.54718853,53.10902571,2023-08-27,10:00:00,Invent
58.2,90.9,19.5632105,53.01747158,2023-08-28,10:00:00,Invent
58,90.7,19.5632105,52.92591745,2023-08-29,10:00:00,Invent
57.8,91.6,19.5632105,52.84199283,2023-08-30,10:00:00,Invent
58,91,19.5632105,52.79163806,2023-08-31,10:00:00,Invent
58.2,91.5,19.57656214,52.70923934,2023-09-01,10:00:00,Invent
58.4,91.8,19.58991379,52.71076524,2023-09-02,10:00:00,Invent
58.3,91.4,19.57656214,52.64972915,2023-09-03,10:00:00,Invent
58,90.3,19.58991379,52.70160983,2023-09-04,10:00:00,Invent
57.9,90.3,19.57656214,52.70008392,2023-09-05,10:00:00,Invent
57.7,89.9,19.5632105,52.71992065,2023-09-06,10:00:00,Invent
57.5,88.8,19.5632105,52.79163806,2023-09-07,10:00:00,Invent
57.9,89.4,19.58991379,52.81452659,2023-09-08,10:00:00,Invent
57.8,89.6,19.58991379,52.81452659,2023-09-09,10:00:00,Invent
57.9,89.5,19.58991379,52.80537118,2023-09-10,10:00:00,Invent
57.9,90.9,19.58991379,52.74280919,2023-09-11,10:00:00,Invent
58.1,91.3,19.57656214,52.70008392,2023-09-12,10:00:00,Invent
58,91.4,19.5632105,52.62684062,2023-09-13,10:00:00,Invent
58,92.1,19.58991379,52.52613107,2023-09-14,10:00:00,Invent
57.9,91.8,19.58991379,52.45441367,2023-09-15,10:00:00,Invent
57.8,91.9,19.58991379,52.33997101,2023-09-16,10:00:00,Invent
57.8,90.7,19.57656214,52.29877165,2023-09-17,10:00:00,Invent
57.6,90.9,19.58991379,52.21637293,2023-09-18,10:00:00,Invent
57.4,91.5,19.58991379,52.14618143,2023-09-19,10:00:00,Invent
57.8,91.5,19.58991379,52.07293812,2023-09-20,10:00:00,Invent
58,91.7,19.58991379,52.0546273,2023-09-21,10:00:00,Invent
58,92.2,19.60326543,52.08361944,2023-09-22,10:00:00,Invent
58,92.3,19.58991379,52.1980621,2023-09-23,10:00:00,Invent
58.3,92.7,19.58991379,52.27893492,2023-09-24,10:00:00,Invent
58.6,91.6,19.58991379,52.4040589,2023-09-25,10:00:00,Invent
58.8,92.2,19.58991379,52.4757763,2023-09-26,10:00:00,Invent
59,92.8,19.60326543,52.52765698,2023-09-27,10:00:00,Invent
58.9,93.8,19.6192874,52.55970092,2023-09-28,10:00:00,Invent
59,96.2,19.58991379,52.57801175,2023-09-29,10:00:00,Invent
58.8,95.8,19.58991379,52.56733043,2023-09-30,10:00:00,Invent
58.8,95.8,19.58991379,52.57801175,2023-10-01,10:00:00,Invent
59,95.7,19.60326543,52.48645762,2023-10-02,10:00:00,Invent
59.1,95.9,19.60326543,52.4773022,2023-10-03,10:00:00,Invent
59.3,96,19.58991379,52.36133364,2023-10-04,10:00:00,Invent
59.6,95.9,19.6192874,52.29266804,2023-10-05,10:00:00,Invent
59.7,96.1,19.60326543,52.17822538,2023-10-06,10:00:00,Invent
59.9,97.4,19.60326543,52.10498207,2023-10-07,10:00:00,Invent
60,98.7,19.58991379,51.96002136,2023-10-08,10:00:00,Invent
60.3,99.5,19.58991379,51.918822,2023-10-09,10:00:00,Invent
60.5,100.3,19.57656214,51.89593347,2023-10-10,10:00:00,Invent
60.5,98.9,19.57656214,51.82269017,2023-10-11,10:00:00,Invent
60.5,97.7,19.6192874,51.79827573,2023-10-12,10:00:00,Invent
60.7,98.2,19.60326543,51.71587701,2023-10-13,10:00:00,Invent
60.9,97.9,19.6192874,51.62432288,2023-10-14,10:00:00,Invent
61.2,98,19.58991379,51.51445792,2023-10-15,10:00:00,Invent
61.5,97.1,19.60326543,51.44731823,2023-10-16,10:00:00,Invent
61.9,98.5,19.6192874,51.3603418,2023-10-17,10:00:00,Invent
62.1,99,19.60326543,51.30540932,2023-10-18,10:00:00,Invent
62,98.5,19.60326543,51.23674372,2023-10-19,10:00:00,Invent
61.7,98,19.6192874,51.18181125,2023-10-20,10:00:00,Invent
61.4,98.2,19.60326543,51.1482414,2023-10-21,10:00:00,Invent
61.3,97.7,19.58991379,51.22301061,2023-10-22,10:00:00,Invent
61.2,98,19.57656214,51.27794308,2023-10-23,10:00:00,Invent
60.9,98.4,19.6192874,51.30540932,2023-10-24,10:00:00,Invent
60.6,98,19.60326543,51.28252079,2023-10-25,10:00:00,Invent
60.3,97,19.60326543,51.21385519,2023-10-26,10:00:00,Invent
60.1,99.3,19.6192874,51.16197452,2023-10-27,10:00:00,Invent
60.1,99.6,19.6192874,51.09483482,2023-10-28,10:00:00,Invent
60.1,96.3,19.60326543,51.15892271,2023-10-29,10:00:00,Invent
59.6,95.8,19.63263905,51.19554437,2023-10-30,10:00:00,Invent
59.3,96.4,19.60326543,51.28252079,2023-10-31,10:00:00,Invent
59.1,96.6,19.6192874,51.35118639,2023-11-01,10:00:00,Invent
58.6,96.5,19.6192874,51.43816281,2023-11-02,10:00:00,Invent
58.4,95.6,19.63263905,51.52971695,2023-11-03,10:00:00,Invent
57.9,95.1,19.6192874,51.60296025,2023-11-04,10:00:00,Invent
58,94.6,19.60326543,51.68383307,2023-11-05,10:00:00,Invent
58,93.8,19.63263905,51.72655833,2023-11-06,10:00:00,Invent
58,93.6,19.6192874,51.7799649,2023-11-07,10:00:00,Invent
58.1,93.1,19.58991379,51.85778592,2023-11-08,10:00:00,Invent
57.9,92.7,19.60326543,51.81811246,2023-11-09,10:00:00,Invent
